Id;País;1970;1970;1971;1971;1972;1972;1973;1973;1974;1974;1975;1975;1976;1976;1977;1977;1978;1978;1979;1979;1980;1980;1981;1981;1982;1982;1983;1983;1984;1984;1985;1985;1986;1986;1987;1987;1988;1988;1989;1989;1990;1990;1991;1991;1992;1992;1993;1993;1994;1994;1995;1995;1996;1996;1997;1997;1998;1998;1999;1999;2000;2000;2001;2001;2002;2002;2003;2003;2004;2004;2005;2005;2006;2006;2007;2007;2008;2008;2009;2009;2010;2010;2011;2011;2012;2012;2013;2013;2014;2014;2015;2015;2016;2016;2017;2017;2018;2018;2019;2019;2020;2020;2021;2021
11;Canada;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3852;109402;0;0;0;0;0;0
12;Chile;0;0;0;0;201;192;328;133;180;340;672;1140;10980;15660;630;1059;45;76;0;0;861;1734;18090;25350;14865;21614;900;1650;4200;5500;0;0;900;800;450;482;0;0;7449;12675;540;1200;10800;28600;0;0;1560;4860;4590;13224;24237;73649;26686;37785;2565;13680;7877;20030;18020;65480;11250;31550;15695;44425;6300;20323;16200;39459;25920;48350;38290;92150;29806;93696;49400;159012;84673;234038;39533;165731;68562;243004;66639;248691;137790;484791;123026;478646;133935;599993;236342;838250;117678;523242;304391;1350744;316293;1312445;233064;912613;253225;775535;232948;686466
13;Croácia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;225;483;0;0;0;0;0;0;0;0;0;0;0;0
14;Cuba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;243;0;0;0;0;0;0;0;0;0;0;0;0
15;Emirados Arabes Unidos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;271;104;2005;2371;38954;0;0;0;0;0;0;0;0;0;0
16;Eslovênia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;221;0;0;445;2329;1058;5075;2115;9486;2093;10110;1800;8860;518;2539;68;327;450;2426
17;Espanha;12981;8568;7865;5230;27461;20026;40172;28895;41971;36350;54863;51166;17299;19252;31319;36998;38780;49246;44226;56686;45842;49789;25685;21293;46249;47183;17190;18043;12824;13110;19005;29323;43920;67595;35910;52044;41070;54402;58995;143790;121856;355275;92798;294496;63633;215873;172218;584200;182952;601583;269731;903594;198872;778631;259100;920891;253355;1009470;251511;1017499;230327;928135;713315;6408671;166433;528696;164545;549223;209973;660360;213074;767994;250377;916775;254317;1003934;266955;1179471;388452;1397582;512539;1904476;831585;3017324;1054367;4537094;850428;3917939;925502;4519845;899587;4183324;864154;3249876;1493908;5592839;1515106;5707839;1440241;4463736;1421655;3871128;2016806;5732174
18;Estados Unidos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;990;3846;1575;9100;0;0;2808;6796;1800;4419;3240;8865;12417;34991;7119;25952;11387;49664;4553;15458;15461;88292;15698;50841;27023;101802;18519;85864;12343;30366;8408;226792;26405;64081;13239;105197;13255;31083;143;2173
19;França;18458;45798;26523;72645;35899;97186;49453;186096;83575;335930;17770;80649;16295;61873;24584;105421;51710;236584;27554;169843;13235;82136;14555;65022;13128;32209;16253;45318;11308;37594;35317;118807;37062;127661;15550;135589;32809;204117;52601;358096;32371;448505;33945;353361;15001;156403;54501;543157;209274;1602204;234968;1672679;272978;2319514;760944;7856909;779564;9136225;1158921;11636214;979713;8756457;182179;262999;669778;5946841;965033;7444348;746383;6768485;931767;8295551;1096043;11085410;1079332;10860013;991608;10773247;1130768;11933677;1462949;17012302;1802575;20020633;1852431;22744192;1491052;22873679;1230946;20831149;1341884;21849752;1171383;12017375;1778528;14966946;3637804;12678962;1610293;13991734;1116188;8814571;1134059;12590570
20;Grecia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113;222;329;1459;577;1574;0;0;156;277;0;0;230;318;0;0;92;422
21;Hong Kong;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2607;15170;283;1593;0;0;0;0;0;0;0;0;0;0;0;0;72;5061;0;0
